A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,1/12/2016 8:00,2016,1,12,8,202,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 9:00,2016,1,12,9,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 10:00,2016,1,12,10,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 11:00,2016,1,12,11,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 12:00,2016,1,12,12,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 13:00,2016,1,12,13,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 14:00,2016,1,12,14,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 15:00,2016,1,12,15,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 16:00,2016,1,12,16,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 17:00,2016,1,12,17,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 18:00,2016,1,12,18,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 19:00,2016,1,12,19,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 20:00,2016,1,12,20,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 21:00,2016,1,12,21,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 22:00,2016,1,12,22,131,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/12/2016 23:00,2016,1,12,23,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 0:00,2016,1,13,0,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 1:00,2016,1,13,1,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 2:00,2016,1,13,2,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 3:00,2016,1,13,3,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 4:00,2016,1,13,4,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 5:00,2016,1,13,5,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 6:00,2016,1,13,6,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 7:00,2016,1,13,7,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 8:00,2016,1,13,8,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 9:00,2016,1,13,9,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 10:00,2016,1,13,10,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 11:00,2016,1,13,11,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 12:00,2016,1,13,12,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 13:00,2016,1,13,13,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 14:00,2016,1,13,14,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 15:00,2016,1,13,15,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 16:00,2016,1,13,16,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 17:00,2016,1,13,17,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 18:00,2016,1,13,18,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 19:00,2016,1,13,19,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 20:00,2016,1,13,20,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 21:00,2016,1,13,21,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 22:00,2016,1,13,22,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/13/2016 23:00,2016,1,13,23,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 0:00,2016,1,14,0,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 1:00,2016,1,14,1,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 2:00,2016,1,14,2,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 3:00,2016,1,14,3,141,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 4:00,2016,1,14,4,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 5:00,2016,1,14,5,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 6:00,2016,1,14,6,196,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 7:00,2016,1,14,7,260,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 8:00,2016,1,14,8,245,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 9:00,2016,1,14,9,237,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 10:00,2016,1,14,10,212,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 11:00,2016,1,14,11,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 12:00,2016,1,14,12,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 13:00,2016,1,14,13,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 14:00,2016,1,14,14,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 15:00,2016,1,14,15,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 16:00,2016,1,14,16,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 17:00,2016,1,14,17,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 18:00,2016,1,14,18,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 19:00,2016,1,14,19,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 20:00,2016,1,14,20,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 21:00,2016,1,14,21,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 22:00,2016,1,14,22,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/14/2016 23:00,2016,1,14,23,120,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 0:00,2016,1,15,0,153,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 1:00,2016,1,15,1,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 2:00,2016,1,15,2,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 3:00,2016,1,15,3,169,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 4:00,2016,1,15,4,165,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 5:00,2016,1,15,5,170,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 6:00,2016,1,15,6,168,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 7:00,2016,1,15,7,178,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 8:00,2016,1,15,8,158,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 9:00,2016,1,15,9,157,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 10:00,2016,1,15,10,166,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 11:00,2016,1,15,11,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 12:00,2016,1,15,12,148,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 13:00,2016,1,15,13,162,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 14:00,2016,1,15,14,107,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 15:00,2016,1,15,15,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 16:00,2016,1,15,16,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 17:00,2016,1,15,17,148,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 18:00,2016,1,15,18,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 19:00,2016,1,15,19,141,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 20:00,2016,1,15,20,164,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 21:00,2016,1,15,21,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 22:00,2016,1,15,22,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/15/2016 23:00,2016,1,15,23,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 0:00,2016,1,16,0,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 1:00,2016,1,16,1,146,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 2:00,2016,1,16,2,167,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 3:00,2016,1,16,3,156,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 4:00,2016,1,16,4,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 5:00,2016,1,16,5,137,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 6:00,2016,1,16,6,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 7:00,2016,1,16,7,141,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 8:00,2016,1,16,8,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 9:00,2016,1,16,9,164,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 10:00,2016,1,16,10,154,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 11:00,2016,1,16,11,158,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 12:00,2016,1,16,12,154,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 13:00,2016,1,16,13,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 14:00,2016,1,16,14,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 15:00,2016,1,16,15,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 16:00,2016,1,16,16,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 17:00,2016,1,16,17,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 18:00,2016,1,16,18,123,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 19:00,2016,1,16,19,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 20:00,2016,1,16,20,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 21:00,2016,1,16,21,117,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 22:00,2016,1,16,22,136,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/16/2016 23:00,2016,1,16,23,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 0:00,2016,1,17,0,137,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 1:00,2016,1,17,1,124,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 2:00,2016,1,17,2,122,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 3:00,2016,1,17,3,115,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 4:00,2016,1,17,4,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 5:00,2016,1,17,5,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 6:00,2016,1,17,6,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 7:00,2016,1,17,7,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 8:00,2016,1,17,8,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 9:00,2016,1,17,9,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 10:00,2016,1,17,10,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 11:00,2016,1,17,11,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 12:00,2016,1,17,12,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 13:00,2016,1,17,13,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 14:00,2016,1,17,14,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 15:00,2016,1,17,15,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 16:00,2016,1,17,16,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 17:00,2016,1,17,17,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 18:00,2016,1,17,18,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 19:00,2016,1,17,19,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 20:00,2016,1,17,20,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 21:00,2016,1,17,21,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 22:00,2016,1,17,22,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/17/2016 23:00,2016,1,17,23,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 0:00,2016,1,18,0,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 1:00,2016,1,18,1,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 2:00,2016,1,18,2,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 3:00,2016,1,18,3,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 4:00,2016,1,18,4,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 5:00,2016,1,18,5,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 6:00,2016,1,18,6,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 7:00,2016,1,18,7,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 8:00,2016,1,18,8,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 9:00,2016,1,18,9,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 10:00,2016,1,18,10,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 11:00,2016,1,18,11,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 12:00,2016,1,18,12,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 13:00,2016,1,18,13,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 14:00,2016,1,18,14,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 15:00,2016,1,18,15,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 16:00,2016,1,18,16,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 17:00,2016,1,18,17,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 18:00,2016,1,18,18,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 19:00,2016,1,18,19,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 20:00,2016,1,18,20,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 21:00,2016,1,18,21,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 22:00,2016,1,18,22,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/18/2016 23:00,2016,1,18,23,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 0:00,2016,1,19,0,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 1:00,2016,1,19,1,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 2:00,2016,1,19,2,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 3:00,2016,1,19,3,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 4:00,2016,1,19,4,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 5:00,2016,1,19,5,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 6:00,2016,1,19,6,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 7:00,2016,1,19,7,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 8:00,2016,1,19,8,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 9:00,2016,1,19,9,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 10:00,2016,1,19,10,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 11:00,2016,1,19,11,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 12:00,2016,1,19,12,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 13:00,2016,1,19,13,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 14:00,2016,1,19,14,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 15:00,2016,1,19,15,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 16:00,2016,1,19,16,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 17:00,2016,1,19,17,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 18:00,2016,1,19,18,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 19:00,2016,1,19,19,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 20:00,2016,1,19,20,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 21:00,2016,1,19,21,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 22:00,2016,1,19,22,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/19/2016 23:00,2016,1,19,23,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 0:00,2016,1,20,0,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 1:00,2016,1,20,1,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 2:00,2016,1,20,2,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 3:00,2016,1,20,3,89,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 4:00,2016,1,20,4,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 5:00,2016,1,20,5,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 6:00,2016,1,20,6,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 7:00,2016,1,20,7,219,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 8:00,2016,1,20,8,253,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 9:00,2016,1,20,9,278,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 10:00,2016,1,20,10,252,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 11:00,2016,1,20,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,1/20/2016 12:00,2016,1,20,12,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 13:00,2016,1,20,13,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,1/20/2016 14:00,2016,1,20,14,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,1/20/2016 15:00,2016,1,20,15,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,1/20/2016 16:00,2016,1,20,16,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 17:00,2016,1,20,17,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 18:00,2016,1,20,18,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 19:00,2016,1,20,19,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 20:00,2016,1,20,20,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 21:00,2016,1,20,21,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 22:00,2016,1,20,22,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/20/2016 23:00,2016,1,20,23,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 0:00,2016,1,21,0,133,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 1:00,2016,1,21,1,133,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 2:00,2016,1,21,2,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 3:00,2016,1,21,3,153,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 4:00,2016,1,21,4,159,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 5:00,2016,1,21,5,206,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 6:00,2016,1,21,6,194,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 7:00,2016,1,21,7,224,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 8:00,2016,1,21,8,262,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 9:00,2016,1,21,9,224,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 10:00,2016,1,21,10,161,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 11:00,2016,1,21,11,162,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 12:00,2016,1,21,12,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 13:00,2016,1,21,13,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 14:00,2016,1,21,14,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 15:00,2016,1,21,15,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 16:00,2016,1,21,16,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 17:00,2016,1,21,17,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 18:00,2016,1,21,18,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 19:00,2016,1,21,19,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 20:00,2016,1,21,20,114,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 21:00,2016,1,21,21,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 22:00,2016,1,21,22,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/21/2016 23:00,2016,1,21,23,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 0:00,2016,1,22,0,131,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 1:00,2016,1,22,1,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 2:00,2016,1,22,2,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 3:00,2016,1,22,3,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 4:00,2016,1,22,4,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 5:00,2016,1,22,5,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 6:00,2016,1,22,6,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 7:00,2016,1,22,7,133,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 8:00,2016,1,22,8,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 9:00,2016,1,22,9,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 10:00,2016,1,22,10,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 11:00,2016,1,22,11,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 12:00,2016,1,22,12,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 13:00,2016,1,22,13,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 14:00,2016,1,22,14,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 15:00,2016,1,22,15,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 16:00,2016,1,22,16,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 17:00,2016,1,22,17,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 18:00,2016,1,22,18,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 19:00,2016,1,22,19,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 20:00,2016,1,22,20,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 21:00,2016,1,22,21,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 22:00,2016,1,22,22,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/22/2016 23:00,2016,1,22,23,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 0:00,2016,1,23,0,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 1:00,2016,1,23,1,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 2:00,2016,1,23,2,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 3:00,2016,1,23,3,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 4:00,2016,1,23,4,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 5:00,2016,1,23,5,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 6:00,2016,1,23,6,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 7:00,2016,1,23,7,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 8:00,2016,1,23,8,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 9:00,2016,1,23,9,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 10:00,2016,1,23,10,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 11:00,2016,1,23,11,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 12:00,2016,1,23,12,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 13:00,2016,1,23,13,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 14:00,2016,1,23,14,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 15:00,2016,1,23,15,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 16:00,2016,1,23,16,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 17:00,2016,1,23,17,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 18:00,2016,1,23,18,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,1/23/2016 19:00,2016,1,23,19,44,µg/m³,1 Hr,Valid
